"SamplingPoint","Date","Week","Longitude","Latitude","Altitude","Temperature","AirPressure","Humidity","Precipitation","WindSpeed","Population","PM10","WeeklyPM10"
"SPO-SE155530_00005_100","2017-10-05",40,16.5505,59.6099,23,8.1,990.725,81.3333333333333,0,282.833333333333,150134,5.96749999541667,6.9332427491382
"SPO-SE155531_00005_100","2017-10-05",40,13.1575,55.3729,1.7,10.9,997.129166666667,79.4166666666667,0,283.5,0,12.8,10.4666666666667
"SPO-SE156417_00005_100","2017-10-05",40,17.6463,59.8571,15,8.5,989.495833333333,77.2083333333333,0,310.833333333333,219914,9.33749999708333,10.1607142815476
"SPO-SE157993_00005_100","2017-10-05",40,18.004,59.3133,37,8.9,989.333333333333,79.4166666666667,0,290,1745766,5.74583332875,10.3029761861309
"SPO-SE30312_00005_100","2017-10-05",40,16.1923,58.596,6,8.6,991.566666666667,80.5416666666667,0,287.458333333333,140927,7.08666666055556,6.95621664195239
"SPO-SE31752_00005_100","2017-10-05",40,21.4792,65.3181,8.5,8,989.283333333333,92.9583333333333,9,127,0,NA,NA
"SPO-SE32082_00005_101","2017-10-05",40,14.7861,56.8786,165,8.6,994.191666666667,87.0416666666667,0,278.708333333333,0,5.7291666625,6.19412525544513
"SPO-SE34399_00005_100","2017-10-05",40,17.9577,59.4102,39,8.5,989.333333333333,79.4166666666667,0,289.583333333333,1745766,5.2541666625,7.94464285375
"SPO-SE36245_00005_100","2017-10-05",40,17.1471,60.6715,10,8.2,989.666666666667,77.375,0,303,0,6.85238094761905,7.92273190734276
"SPO-SE36364_00005_100","2017-10-05",40,15.2149,59.2683,26,8.2,991.566666666667,89.6666666666667,0,295.083333333333,150291,0,4.34285714142857
"SPO-SE36365_00005_100","2017-10-05",40,14.1737,57.7816,90,7.6,993.9125,81.125,0,280,137481,6.09999999,6.64285713857143
"SPO-SE37479_00005_100","2017-10-05",40,17.9199,59.489,39,8.5,989.15,79.4166666666667,0,289.583333333333,1745766,10.03749999625,9.16845237761904
"SPO-SE38350_00005_100","2017-10-05",40,13.1803,55.7033,40,10.5,997.129166666667,79.4166666666667,0,283.5,121274,10.08042687125,7.27324453946428
"SPO-SE0003A_00005_100","2017-10-06",40,18.0488,59.3172,24,9.4,998.9,76.4583333333333,0,220,1745766,16.3708333308333,14.1299369708193
"SPO-SE0004A_00005_100","2017-10-06",40,11.9702,57.709,31.3,8.6,1004.21666666667,79.7916666666667,0,128.541666666667,564039,11.0768840508696,10.4905752214933
"SPO-SE0005R_00005_100","2017-10-06",40,15.3197,63.8455,380,5.7,999.666666666667,87.7083333333333,0.9,272.958333333333,0,1.89999999,2.17142857
"SPO-SE0014R_00005_100","2017-10-06",40,11.9142,57.3937,2,11.8,1004.21666666667,79.7916666666667,0,269.625,0,8.4,11.7285714271429
"SPO-SE0021A_00005_100","2017-10-06",40,11.9946,57.7009,4.8,8.6,1004.21666666667,79.7916666666667,0,128.541666666667,564039,14.4716587,12.8108955858042
"SPO-SE0022A_00005_100","2017-10-06",40,18.0578,59.316,58,9.4,998.9,76.4583333333333,0,220,1745766,6.37916666416667,7.12142856803571
"SPO-SE0027A_00005_100","2017-10-06",40,18.0583,59.3408,8,9.4,998.9,76.4583333333333,0,220,1745766,12.2333333291667,12.4497670776889
"SPO-SE0056A_00005_101","2017-10-06",40,12.8336,55.8774,10,11.3,1004.50416666667,79.3333333333333,0,285.916666666667,0,7,8.71428571428571
"SPO-SE0058A_00005_100","2017-10-06",40,13.0062,55.5847,11,11.5,1004.95,81.2916666666667,0,297.583333333333,333633,10.05416666375,12.2985507215295
"SPO-SE0059A_00005_100","2017-10-06",40,20.2585,63.8289,15,7.7,996.641666666667,91.875,0.3,246.25,125080,17.7666666620833,8.17321428208333
"SPO-SE0061A_00005_100","2017-10-06",40,15.9922,59.5139,6.5,8.7,1000,79.625,0.4,281.416666666667,0,NA,NA
"SPO-SE0066A_00005_100","2017-10-06",40,18.6313,59.8324,24,7.7,997.75,92.8333333333333,3,296.708333333333,0,5.73749999833333,8.63749999630953
"SPO-SE0071A_00005_100","2017-10-06",40,17.9224,59.4435,34,9.1,998.9,76.4583333333333,0,296.25,1745766,5.1499999975,6.43452380571429
"SPO-SE0081A_00005_100","2017-10-06",40,16.1779,58.589,12,8.9,1000.59583333333,78.0416666666667,0.1,297.5,140927,5.44627272045455,11.2636751487811
"SPO-SE0085A_00005_100","2017-10-06",40,12.6916,56.0472,3,11.3,1004.50416666667,79.3333333333333,0,285.916666666667,143304,9.8,10.7142857085714
"SPO-SE0087A_00005_100","2017-10-06",40,18.0044,59.3255,16,9.4,998.9,76.4583333333333,0,220,1745766,13.61249999875,13.7267857113691
"SPO-SE0091A_00005_100","2017-10-06",40,20.9605,64.7505,10,7.3,996.991666666667,94.625,0,251.666666666667,0,7.899902,12.4499106616667
"SPO-SE0092A_00005_100","2017-10-06",40,15.6305,58.411,48,8.1,1001.54166666667,81.3333333333333,0,281.25,158520,7.38654165416667,8.41275116326453
"SPO-SE0093A_00005_100","2017-10-06",40,12.8634,56.6721,6,7.3,1004.04583333333,85.0416666666667,0,228.291666666667,0,9.19999999,9.64285713857143
"SPO-SE0095A_00005_100","2017-10-06",40,17.3089,62.3886,7,8.7,998.1875,80.0833333333333,0.7,304.583333333333,0,6.98958332916667,7.89134833949535
"SPO-SE0100A_00005_100","2017-10-06",40,22.1404,65.5806,4.1,7.3,996.983333333333,94.0833333333333,0,219.583333333333,0,15.8,8.91428571
"SPO-SE0103A_00005_100","2017-10-06",40,16.198,58.5917,8,8.9,1000.59583333333,78.0416666666667,0.1,297.5,140927,4.79060868521739,6.9054511756483
"SPO-SE0104A_00005_100","2017-10-06",40,17.6357,59.8601,22,8.7,998.833333333333,80.7916666666667,1,311.666666666667,219914,3.96249999666667,8.49505693282609
"SPO-SE0106A_00005_100","2017-10-06",40,18.7161,63.2914,10,7.5,997.325,88.4583333333333,0,275.833333333333,0,11.19999999,11.8285714242857
"SPO-SE0113A_00005_100","2017-10-06",40,12.9447,57.7208,143,6.5,1003.70416666667,86.9166666666667,0,284.458333333333,111026,NA,NA
"SPO-SE0114A_00005_100","2017-10-06",40,17.6348,59.2013,37,8.3,998.9,78.7083333333333,0,313.916666666667,75773,6.98749999541667,9.11964285369048
"SPO-SE0117A_00005_100","2017-10-06",40,18.3036,57.6369,44,10.8,999.15,85.8333333333333,0,325.416666666667,0,4.9,11.9285714257143
"SPO-SE09569_00005_100","2017-10-06",40,17.3032,62.3865,20,8.7,998.1875,80.0833333333333,0.7,304.583333333333,0,19.82141665625,15.8233858167121
"SPO-SE135019_00005_100","2017-10-06",40,14.8573,56.1773,5,7.8,1003.14583333333,82.3333333333333,0,285.416666666667,0,5.06245681826087,6.34424279147774
"SPO-SE135020_00005_100","2017-10-06",40,13.4981,59.3782,47,8.2,1002.80952380952,77.7916666666667,0,190.5,0,5.09999999,6.91666666166667
"SPO-SE155527_00005_100","2017-10-06",40,18.0757,59.3146,24,9.4,998.9,76.4583333333333,0,220,1745766,12.4916666654167,10.9267857115476
"SPO-SE155530_00005_100","2017-10-06",40,16.5505,59.6099,23,8.6,1000,79.625,0.8,281.416666666667,150134,5.78124999541667,6.9332427491382
"SPO-SE155531_00005_100","2017-10-06",40,13.1575,55.3729,1.7,11.5,1004.75833333333,81.2916666666667,0,297.583333333333,0,9.4,10.4666666666667
"SPO-SE156417_00005_100","2017-10-06",40,17.6463,59.8571,15,8.7,998.833333333333,80.7916666666667,1,311.666666666667,219914,6.01666666125,10.1607142815476
"SPO-SE157993_00005_100","2017-10-06",40,18.004,59.3133,37,9.4,998.9,76.4583333333333,0,220,1745766,9.46666666416667,10.3029761861309
"SPO-SE30312_00005_100","2017-10-06",40,16.1923,58.596,6,8.9,1000.59583333333,78.0416666666667,0.1,297.5,140927,3.885649992,6.95621664195239
"SPO-SE31752_00005_100","2017-10-06",40,21.4792,65.3181,8.5,6.6,997.270833333333,91.9583333333333,0.2,251.125,0,NA,NA
"SPO-SE32082_00005_101","2017-10-06",40,14.7861,56.8786,165,7.5,1002.8375,84.9166666666667,0,296.5,0,4.31304347478261,6.19412525544513
"SPO-SE34399_00005_100","2017-10-06",40,17.9577,59.4102,39,9.1,998.9,76.4583333333333,0,296.25,1745766,3.9499999975,7.94464285375
"SPO-SE36245_00005_100","2017-10-06",40,17.1471,60.6715,10,9.6,999.05,79.6666666666667,0.3,299.583333333333,0,5.6791666625,7.92273190734276
"SPO-SE36364_00005_100","2017-10-06",40,15.2149,59.2683,26,8.5,1000.84583333333,86.125,0,309,150291,3,4.34285714142857
"SPO-SE36365_00005_100","2017-10-06",40,14.1737,57.7816,90,5.6,1003.29583333333,85.5416666666667,0,252.916666666667,137481,4.9,6.64285713857143
"SPO-SE37479_00005_100","2017-10-06",40,17.9199,59.489,39,9.1,998.404166666667,76.4583333333333,0,296.25,1745766,9.71249999833333,9.16845237761904
"SPO-SE38350_00005_100","2017-10-06",40,13.1803,55.7033,40,10.4,1004.75833333333,81.2916666666667,0,297.583333333333,121274,5.72246870708333,7.27324453946428
"SPO-SE0003A_00005_100","2017-10-07",40,18.0488,59.3172,24,6.6,999.3,90,9.2,106.666666666667,1745766,10.6708333279167,14.1299369708193
"SPO-SE0004A_00005_100","2017-10-07",40,11.9702,57.709,31.3,8.9,1001.8375,82.1666666666667,1.3,167.625,564039,10.1665277720833,10.4905752214933
"SPO-SE0005R_00005_100","2017-10-07",40,15.3197,63.8455,380,2.5,999.9625,89.9166666666667,0.1,192.375,0,1,2.17142857
"SPO-SE0014R_00005_100","2017-10-07",40,11.9142,57.3937,2,10.5,1001.8375,82.1666666666667,1.3,253.166666666667,0,7.5,11.7285714271429
"SPO-SE0021A_00005_100","2017-10-07",40,11.9946,57.7009,4.8,8.9,1001.8375,82.1666666666667,1.3,167.625,564039,12.5537571220833,12.8108955858042
"SPO-SE0022A_00005_100","2017-10-07",40,18.0578,59.316,58,6.6,999.3,90,9.2,106.666666666667,1745766,5.11249999708333,7.12142856803571
"SPO-SE0027A_00005_100","2017-10-07",40,18.0583,59.3408,8,6.6,999.3,90,9.2,106.666666666667,1745766,7.38333333,12.4497670776889
"SPO-SE0056A_00005_101","2017-10-07",40,12.8336,55.8774,10,10.1,1003.78333333333,90.1666666666667,8.7,246,0,6,8.71428571428571
"SPO-SE0058A_00005_100","2017-10-07",40,13.0062,55.5847,11,10.5,1005.375,90.8333333333333,16.6,275.041666666667,333633,6.85833333,12.2985507215295
"SPO-SE0059A_00005_100","2017-10-07",40,20.2585,63.8289,15,5.9,998.041666666667,92.5,4.5,269.166666666667,125080,4.39999999625,8.17321428208333
"SPO-SE0061A_00005_100","2017-10-07",40,15.9922,59.5139,6.5,6,999.866666666667,94,4,121.75,0,NA,NA
"SPO-SE0066A_00005_100","2017-10-07",40,18.6313,59.8324,24,5.5,999.583333333333,91.9583333333333,13,224.291666666667,0,6.47083332833333,8.63749999630953
"SPO-SE0071A_00005_100","2017-10-07",40,17.9224,59.4435,34,6.1,999.3,90,9.2,177.5,1745766,3.16249999583333,6.43452380571429
"SPO-SE0081A_00005_100","2017-10-07",40,16.1779,58.589,12,8.1,999.833333333333,87.5833333333333,0.8,240.083333333333,140927,7.752850025,11.2636751487811
"SPO-SE0085A_00005_100","2017-10-07",40,12.6916,56.0472,3,10.1,1003.78333333333,90.1666666666667,8.7,246,143304,7.59999999,10.7142857085714
"SPO-SE0087A_00005_100","2017-10-07",40,18.0044,59.3255,16,6.6,999.3,90,9.2,106.666666666667,1745766,8.62499999833333,13.7267857113691
"SPO-SE0091A_00005_100","2017-10-07",40,20.9605,64.7505,10,6.4,998.775,95.125,3.2,195,0,7.59997599,12.4499106616667
"SPO-SE0092A_00005_100","2017-10-07",40,15.6305,58.411,48,7.3,1000.375,85.75,0,242.083333333333,158520,6.84354546636364,8.41275116326453
"SPO-SE0093A_00005_100","2017-10-07",40,12.8634,56.6721,6,9,1002.74583333333,95.4583333333333,8.1,217.166666666667,0,6.9,9.64285713857143
"SPO-SE0095A_00005_100","2017-10-07",40,17.3089,62.3886,7,4.6,999.216666666667,81.25,5.6,217.083333333333,0,6.89708332833333,7.89134833949535
"SPO-SE0100A_00005_100","2017-10-07",40,22.1404,65.5806,4.1,6.7,999.466666666667,93.9583333333333,3.2,97.9166666666667,0,8.69999999,8.91428571
"SPO-SE0103A_00005_100","2017-10-07",40,16.198,58.5917,8,8.1,999.833333333333,87.5833333333333,0.8,240.083333333333,140927,5.28970588941177,6.9054511756483
"SPO-SE0104A_00005_100","2017-10-07",40,17.6357,59.8601,22,5.3,1000.02916666667,88.2916666666667,4,197.5,219914,3.46956521478261,8.49505693282609
"SPO-SE0106A_00005_100","2017-10-07",40,18.7161,63.2914,10,4.7,998.708333333333,85.8333333333333,8,287.083333333333,0,8.9,11.8285714242857
"SPO-SE0113A_00005_100","2017-10-07",40,12.9447,57.7208,143,6.1,1001.59166666667,94.5833333333333,1,238.375,111026,NA,NA
"SPO-SE0114A_00005_100","2017-10-07",40,17.6348,59.2013,37,5.9,999.3,89.7083333333333,19.3,136.541666666667,75773,7.29583333041667,9.11964285369048
"SPO-SE0117A_00005_100","2017-10-07",40,18.3036,57.6369,44,10.2,1000.7125,89.5416666666667,7,258.75,0,7.09999999,11.9285714257143
"SPO-SE09569_00005_100","2017-10-07",40,17.3032,62.3865,20,4.6,999.216666666667,81.25,5.6,217.083333333333,0,17.0693333508333,15.8233858167121
"SPO-SE135019_00005_100","2017-10-07",40,14.8573,56.1773,5,8.8,1003.5625,90.25,8.5,215.416666666667,0,6.20440537458333,6.34424279147774
"SPO-SE135020_00005_100","2017-10-07",40,13.4981,59.3782,47,5.2,1000.475,92.6666666666667,2.7,115.916666666667,0,3.7,6.91666666166667
"SPO-SE155527_00005_100","2017-10-07",40,18.0757,59.3146,24,6.6,999.3,90,9.2,106.666666666667,1745766,8.95416666291667,10.9267857115476
"SPO-SE155530_00005_100","2017-10-07",40,16.5505,59.6099,23,6.2,999.866666666667,94,4.5,121.75,150134,3.91083333083333,6.9332427491382
"SPO-SE155531_00005_100","2017-10-07",40,13.1575,55.3729,1.7,10.5,1004.55833333333,90.8333333333333,16.6,275.041666666667,0,12.5,10.4666666666667
"SPO-SE156417_00005_100","2017-10-07",40,17.6463,59.8571,15,5.3,1000.02916666667,88.2916666666667,4,197.5,219914,4.32916666166667,10.1607142815476
"SPO-SE157993_00005_100","2017-10-07",40,18.004,59.3133,37,6.6,999.3,90,9.2,106.666666666667,1745766,8.85833333,10.3029761861309
"SPO-SE30312_00005_100","2017-10-07",40,16.1923,58.596,6,8.1,999.833333333333,87.5833333333333,0.8,240.083333333333,140927,5.03477778,6.95621664195239
"SPO-SE31752_00005_100","2017-10-07",40,21.4792,65.3181,8.5,6.2,999.908333333333,91.7916666666667,1,85.875,0,NA,NA
"SPO-SE32082_00005_101","2017-10-07",40,14.7861,56.8786,165,7.2,1002.55,97.8333333333333,3,254.625,0,4.07916666291667,6.19412525544513
"SPO-SE34399_00005_100","2017-10-07",40,17.9577,59.4102,39,6.1,999.3,90,9.2,177.5,1745766,3.9916666625,7.94464285375
"SPO-SE36245_00005_100","2017-10-07",40,17.1471,60.6715,10,5.1,999.983333333333,85.9583333333333,2.6,233.5,0,6.47916666291667,7.92273190734276
"SPO-SE36364_00005_100","2017-10-07",40,15.2149,59.2683,26,7.1,1000.43333333333,89.8333333333333,0.6,155.125,150291,4.5,4.34285714142857
"SPO-SE36365_00005_100","2017-10-07",40,14.1737,57.7816,90,6.9,1001.44166666667,90.875,10.1,232.916666666667,137481,6,6.64285713857143
"SPO-SE37479_00005_100","2017-10-07",40,17.9199,59.489,39,6.1,999.645833333333,90,9.2,177.5,1745766,3.71666666166667,9.16845237761904
"SPO-SE38350_00005_100","2017-10-07",40,13.1803,55.7033,40,10.6,1004.55833333333,90.8333333333333,11.8,275.041666666667,121274,4.989379465,7.27324453946428
"SPO-SE0003A_00005_100","2017-10-08",40,18.0488,59.3172,24,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,4.67916666291667,14.1299369708193
"SPO-SE0004A_00005_100","2017-10-08",40,11.9702,57.709,31.3,7.1,1008.9,74.6666666666667,0,230.25,564039,3.93229165791667,10.4905752214933
"SPO-SE0005R_00005_100","2017-10-08",40,15.3197,63.8455,380,4.5,1011.29583333333,86.9583333333333,0.2,199.458333333333,0,1.5,2.17142857
"SPO-SE0014R_00005_100","2017-10-08",40,11.9142,57.3937,2,9.6,1008.9,74.6666666666667,0,326.958333333333,0,3.7,11.7285714271429
"SPO-SE0021A_00005_100","2017-10-08",40,11.9946,57.7009,4.8,7.1,1008.9,74.6666666666667,0,230.25,564039,4.61197565736842,12.8108955858042
"SPO-SE0022A_00005_100","2017-10-08",40,18.0578,59.316,58,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,3.87499999416667,7.12142856803571
"SPO-SE0027A_00005_100","2017-10-08",40,18.0583,59.3408,8,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,5.1416666625,12.4497670776889
"SPO-SE0056A_00005_101","2017-10-08",40,12.8336,55.8774,10,8,1008.09583333333,78.7083333333333,0.4,328.208333333333,0,2,8.71428571428571
"SPO-SE0058A_00005_100","2017-10-08",40,13.0062,55.5847,11,8.9,1008.2875,76.9583333333333,1,326.875,333633,5.18749999458333,12.2985507215295
"SPO-SE0059A_00005_100","2017-10-08",40,20.2585,63.8289,15,6.9,1008.24583333333,89.0416666666667,0.2,272.083333333333,125080,2.72916666541667,8.17321428208333
"SPO-SE0061A_00005_100","2017-10-08",40,15.9922,59.5139,6.5,6.3,1002.7125,85.875,2.8,341.75,0,NA,NA
"SPO-SE0066A_00005_100","2017-10-08",40,18.6313,59.8324,24,7.6,998.841666666667,96.0416666666667,26.8,183.25,0,6.45833332833333,8.63749999630953
"SPO-SE0071A_00005_100","2017-10-08",40,17.9224,59.4435,34,6.8,998.766666666667,94.0416666666667,16.5,320,1745766,1.51666666458333,6.43452380571429
"SPO-SE0081A_00005_100","2017-10-08",40,16.1779,58.589,12,6.1,1002.60416666667,84.7083333333333,2.5,323.291666666667,140927,4.74714283571429,11.2636751487811
"SPO-SE0085A_00005_100","2017-10-08",40,12.6916,56.0472,3,8,1008.09583333333,78.7083333333333,0.4,328.208333333333,143304,4.29999999,10.7142857085714
"SPO-SE0087A_00005_100","2017-10-08",40,18.0044,59.3255,16,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,5.11249999583333,13.7267857113691
"SPO-SE0091A_00005_100","2017-10-08",40,20.9605,64.7505,10,6.4,1010.35416666667,93.7916666666667,0.3,232.083333333333,0,5.59997599,12.4499106616667
"SPO-SE0092A_00005_100","2017-10-08",40,15.6305,58.411,48,5.6,1004.01666666667,83,1.9,318.75,158520,4.37490473857143,8.41275116326453
"SPO-SE0093A_00005_100","2017-10-08",40,12.8634,56.6721,6,5.5,1007.7125,84.1666666666667,0,306.25,0,3,9.64285713857143
"SPO-SE0095A_00005_100","2017-10-08",40,17.3089,62.3886,7,7.1,1005.12083333333,79.9583333333333,0.9,334.583333333333,0,3.15249999541667,7.89134833949535
"SPO-SE0100A_00005_100","2017-10-08",40,22.1404,65.5806,4.1,6.6,1011.3875,87.5,0,157.5,0,6.4,8.91428571
"SPO-SE0103A_00005_100","2017-10-08",40,16.198,58.5917,8,6.1,1002.60416666667,84.7083333333333,2.5,323.291666666667,140927,4.20057892684211,6.9054511756483
"SPO-SE0104A_00005_100","2017-10-08",40,17.6357,59.8601,22,6.6,1001.04583333333,95.25,17,354.166666666667,219914,4.62083333208333,8.49505693282609
"SPO-SE0106A_00005_100","2017-10-08",40,18.7161,63.2914,10,6.5,1008.5875,86.5416666666667,0.6,85.4166666666667,0,5.59999999,11.8285714242857
"SPO-SE0113A_00005_100","2017-10-08",40,12.9447,57.7208,143,6.5,1007.54166666667,90.7916666666667,0,325.791666666667,111026,NA,NA
"SPO-SE0114A_00005_100","2017-10-08",40,17.6348,59.2013,37,6.7,998.766666666667,93.0416666666667,14.5,332.833333333333,75773,4.54166666208333,9.11964285369048
"SPO-SE0117A_00005_100","2017-10-08",40,18.3036,57.6369,44,8.2,997.383333333333,94.375,22.1,328.75,0,8.59999999,11.9285714257143
"SPO-SE09569_00005_100","2017-10-08",40,17.3032,62.3865,20,7.1,1005.12083333333,79.9583333333333,0.9,334.583333333333,0,17.6032499716667,15.8233858167121
"SPO-SE135019_00005_100","2017-10-08",40,14.8573,56.1773,5,7,1005.15833333333,81,0,309.583333333333,0,1.57165682375,6.34424279147774
"SPO-SE135020_00005_100","2017-10-08",40,13.4981,59.3782,47,5.8,1007.68333333333,78.125,0,283.791666666667,0,NA,6.91666666166667
"SPO-SE155527_00005_100","2017-10-08",40,18.0757,59.3146,24,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,5.78749999708333,10.9267857115476
"SPO-SE155530_00005_100","2017-10-08",40,16.5505,59.6099,23,5.9,1002.7125,85.875,5.6,341.75,150134,2.50208332875,6.9332427491382
"SPO-SE155531_00005_100","2017-10-08",40,13.1575,55.3729,1.7,8.9,1008.00833333333,76.9583333333333,1,326.875,0,NA,10.4666666666667
"SPO-SE156417_00005_100","2017-10-08",40,17.6463,59.8571,15,6.6,1001.04583333333,95.25,17,354.166666666667,219914,2.16666666208333,10.1607142815476
"SPO-SE157993_00005_100","2017-10-08",40,18.004,59.3133,37,6.8,998.766666666667,94.0416666666667,16.5,340,1745766,4.52916666125,10.3029761861309
"SPO-SE30312_00005_100","2017-10-08",40,16.1923,58.596,6,6.1,1002.60416666667,84.7083333333333,2.5,323.291666666667,140927,4.16794442222222,6.95621664195239
"SPO-SE31752_00005_100","2017-10-08",40,21.4792,65.3181,8.5,6.4,1012.0875,88.625,0.1,82.4583333333333,0,NA,NA
"SPO-SE32082_00005_101","2017-10-08",40,14.7861,56.8786,165,5.4,1005.08333333333,89.125,1.2,305.375,0,1.79999999833333,6.19412525544513
"SPO-SE34399_00005_100","2017-10-08",40,17.9577,59.4102,39,6.8,998.766666666667,94.0416666666667,16.5,320,1745766,1.62083333125,7.94464285375
"SPO-SE36245_00005_100","2017-10-08",40,17.1471,60.6715,10,5.7,1002.84166666667,95.0833333333333,54.4,285.958333333333,0,5.419999997,7.92273190734276
"SPO-SE36364_00005_100","2017-10-08",40,15.2149,59.2683,26,6.4,1005.27083333333,87.7916666666667,1.5,334.583333333333,150291,0.6,4.34285714142857
"SPO-SE36365_00005_100","2017-10-08",40,14.1737,57.7816,90,4.8,1006.20833333333,87.0416666666667,7.1,313.333333333333,137481,1.39999999,6.64285713857143
"SPO-SE37479_00005_100","2017-10-08",40,17.9199,59.489,39,6.8,999.595833333333,94.0416666666667,16.5,320,1745766,1.69166666333333,9.16845237761904
"SPO-SE38350_00005_100","2017-10-08",40,13.1803,55.7033,40,7.6,1008.00833333333,76.9583333333333,0,326.875,121274,3.74131963458333,7.27324453946428
"SPO-SE0003A_00005_100","2017-10-09",41,18.0488,59.3172,24,8.9,1005.43333333333,89.7916666666667,3.9,360,1745766,6.83333332875,13.24702380625
"SPO-SE0004A_00005_100","2017-10-09",41,11.9702,57.709,31.3,8,1012.8,75.75,0,221.125,564039,7.41277777041667,12.9471753701035
"SPO-SE0005R_00005_100","2017-10-09",41,15.3197,63.8455,380,3.3,1017.60833333333,86.625,0.2,39.75,0,2.1,1.79999999857143
"SPO-SE0014R_00005_100","2017-10-09",41,11.9142,57.3937,2,9.9,1012.8,75.75,0,272.75,0,3.79999999,13.8571428528571
"SPO-SE0021A_00005_100","2017-10-09",41,11.9946,57.7009,4.8,8,1012.8,75.75,0,221.125,564039,13.7128398216667,16.0312392475933
"SPO-SE0022A_00005_100","2017-10-09",41,18.0578,59.316,58,8.9,1005.43333333333,89.7916666666667,3.9,360,1745766,3.36666666208333,6.98690475815476
"SPO-SE0027A_00005_100","2017-10-09",41,18.0583,59.3408,8,8.9,1005.43333333333,89.7916666666667,3.9,360,1745766,3.81904761571429,10.867045618799
"SPO-SE0056A_00005_101","2017-10-09",41,12.8336,55.8774,10,8.7,1011.95833333333,76.7083333333333,0,309.083333333333,0,NA,18.3333333333333
"SPO-SE0058A_00005_100","2017-10-09",41,13.0062,55.5847,11,10.4,1012.65,76.6666666666667,0,313.541666666667,333633,7.64166666208333,14.4502705598972
"SPO-SE0059A_00005_100","2017-10-09",41,20.2585,63.8289,15,7,1014.57916666667,89.2083333333333,0.2,187.5,125080,8.05416666458333,11.9196428536905
"SPO-SE0061A_00005_100","2017-10-09",41,15.9922,59.5139,6.5,8.1,1007.43333333333,92.4583333333333,8.3,320.833333333333,0,NA,NA
"SPO-SE0066A_00005_100","2017-10-09",41,18.6313,59.8324,24,9,1005.38333333333,92.7916666666667,8.3,61.5416666666667,0,5.00833333,7.43154761494048
"SPO-SE0071A_00005_100","2017-10-09",41,17.9224,59.4435,34,9.2,1005.43333333333,89.7916666666667,3.9,316.25,1745766,2.98749999625,4.45773809196429
